sample_id,strain1,strain2,chrom,start,end,length
SMI030-K04-B01-M03,1,2,Pf3D7_07_v3,298978,460942,161964
SMI030-K04-B01-M03,1,2,Pf3D7_07_v3,466102,495789,29687
SMI030-K04-B01-M03,1,2,Pf3D7_07_v3,619957,1380526,760569
SMI030-K04-B01-M03,1,2,Pf3D7_08_v3,75691,362183,286492
SMI030-K04-B01-M03,1,2,Pf3D7_08_v3,426411,677481,251070
SMI030-K04-B01-M03,1,2,Pf3D7_08_v3,1109232,1364499,255267
SMI030-K04-B01-M03,1,2,Pf3D7_09_v3,82153,1436710,1354557
SMI030-K04-B01-M03,1,2,Pf3D7_10_v3,185257,1570149,1384892
SMI030-K04-B01-M03,1,2,Pf3D7_11_v3,110641,287983,177342
SMI030-K04-B01-M03,1,2,Pf3D7_11_v3,354035,528101,174066
SMI030-K04-B01-M03,1,2,Pf3D7_11_v3,1294584,2003008,708424
SMI030-K04-B01-M03,1,2,Pf3D7_12_v3,61435,1212111,1150676
SMI030-K04-B01-M03,1,2,Pf3D7_12_v3,1397156,2155095,757939
SMI030-K04-B01-M03,1,2,Pf3D7_13_v3,77901,2788579,2710678
SMI030-K04-B01-M03,1,2,Pf3D7_14_v3,35796,1393032,1357236
SMI030-K04-B01-M03,1,2,Pf3D7_14_v3,2006084,2999217,993133
SMI030-K04-B01-M03,1,3,Pf3D7_01_v3,238688,527341,288653
SMI030-K04-B01-M03,1,3,Pf3D7_02_v3,468251,805840,337589
SMI030-K04-B01-M03,1,3,Pf3D7_03_v3,221547,1002946,781399
SMI030-K04-B01-M03,1,3,Pf3D7_04_v3,91817,1143965,1052148
SMI030-K04-B01-M03,1,3,Pf3D7_05_v3,39872,216203,176331
SMI030-K04-B01-M03,1,3,Pf3D7_05_v3,288857,1321074,1032217
SMI030-K04-B01-M03,1,3,Pf3D7_06_v3,74373,1111651,1037278
SMI030-K04-B01-M03,1,3,Pf3D7_07_v3,298978,460942,161964
SMI030-K04-B01-M03,1,3,Pf3D7_07_v3,466102,1380526,914424
SMI030-K04-B01-M03,1,3,Pf3D7_08_v3,75691,426411,350720
SMI030-K04-B01-M03,1,3,Pf3D7_08_v3,677481,1109232,431751
SMI030-K04-B01-M03,1,3,Pf3D7_08_v3,1113495,1364499,251004
SMI030-K04-B01-M03,1,3,Pf3D7_09_v3,82153,1472334,1390181
SMI030-K04-B01-M03,1,3,Pf3D7_10_v3,70764,1570149,1499385
SMI030-K04-B01-M03,1,3,Pf3D7_11_v3,110641,287983,177342
SMI030-K04-B01-M03,1,3,Pf3D7_11_v3,354035,528101,174066
SMI030-K04-B01-M03,1,3,Pf3D7_11_v3,573281,2003008,1429727
SMI030-K04-B01-M03,1,3,Pf3D7_12_v3,61435,459459,398024
SMI030-K04-B01-M03,1,3,Pf3D7_12_v3,532133,2155095,1622962
SMI030-K04-B01-M03,1,3,Pf3D7_13_v3,77901,106161,28260
SMI030-K04-B01-M03,1,3,Pf3D7_13_v3,367468,2788579,2421111
SMI030-K04-B01-M03,1,3,Pf3D7_14_v3,35796,1034851,999055
SMI030-K04-B01-M03,1,3,Pf3D7_14_v3,1393032,3255607,1862575
SMI030-K04-B01-M03,2,3,Pf3D7_01_v3,238688,567657,328969
SMI030-K04-B01-M03,2,3,Pf3D7_02_v3,109248,805840,696592
SMI030-K04-B01-M03,2,3,Pf3D7_03_v3,758506,1002946,244440
SMI030-K04-B01-M03,2,3,Pf3D7_04_v3,91817,989851,898034
SMI030-K04-B01-M03,2,3,Pf3D7_04_v3,999012,1143965,144953
SMI030-K04-B01-M03,2,3,Pf3D7_05_v3,39872,132885,93013
SMI030-K04-B01-M03,2,3,Pf3D7_05_v3,216203,1321074,1104871
SMI030-K04-B01-M03,2,3,Pf3D7_06_v3,74373,1294070,1219697
SMI030-K04-B01-M03,2,3,Pf3D7_07_v3,77194,495789,418595
SMI030-K04-B01-M03,2,3,Pf3D7_07_v3,619957,1380526,760569
SMI030-K04-B01-M03,2,3,Pf3D7_08_v3,75691,362183,286492
SMI030-K04-B01-M03,2,3,Pf3D7_08_v3,1113495,1364499,251004
SMI030-K04-B01-M03,2,3,Pf3D7_09_v3,82153,1436710,1354557
SMI030-K04-B01-M03,2,3,Pf3D7_10_v3,185257,1570149,1384892
SMI030-K04-B01-M03,2,3,Pf3D7_11_v3,110641,573281,462640
SMI030-K04-B01-M03,2,3,Pf3D7_11_v3,1294584,2003008,708424
SMI030-K04-B01-M03,2,3,Pf3D7_12_v3,61435,459459,398024
SMI030-K04-B01-M03,2,3,Pf3D7_12_v3,532133,1212111,679978
SMI030-K04-B01-M03,2,3,Pf3D7_12_v3,1397156,2155095,757939
SMI030-K04-B01-M03,2,3,Pf3D7_13_v3,77901,106161,28260
SMI030-K04-B01-M03,2,3,Pf3D7_13_v3,367468,2788579,2421111
SMI030-K04-B01-M03,2,3,Pf3D7_14_v3,35796,1034851,999055
SMI030-K04-B01-M03,2,3,Pf3D7_14_v3,2006084,2999217,993133
SMI031-K04-B03-M01,0,1,Pf3D7_01_v3,98866,180068,81202
SMI031-K04-B03-M01,0,1,Pf3D7_03_v3,364059,1002946,638887
SMI031-K04-B03-M01,0,1,Pf3D7_04_v3,91817,166432,74615
SMI031-K04-B03-M01,0,1,Pf3D7_04_v3,255939,485886,229947
SMI031-K04-B03-M01,0,1,Pf3D7_04_v3,999012,1143965,144953
SMI031-K04-B03-M01,0,1,Pf3D7_05_v3,39872,92082,52210
SMI031-K04-B03-M01,0,1,Pf3D7_05_v3,216203,658627,442424
SMI031-K04-B03-M01,0,1,Pf3D7_05_v3,1281883,1321074,39191
SMI031-K04-B03-M01,0,1,Pf3D7_06_v3,74373,624118,549745
SMI031-K04-B03-M01,0,1,Pf3D7_06_v3,682542,1111651,429109
SMI031-K04-B03-M01,0,1,Pf3D7_09_v3,556935,1085080,528145
SMI031-K04-B03-M01,0,1,Pf3D7_09_v3,1206357,1206669,312
SMI031-K04-B03-M01,0,1,Pf3D7_10_v3,1254230,1393697,139467
SMI031-K04-B03-M01,0,1,Pf3D7_11_v3,454669,1989087,1534418
SMI031-K04-B03-M01,0,1,Pf3D7_13_v3,390249,2575636,2185387
SMI031-K04-B03-M01,0,1,Pf3D7_14_v3,3043747,3255607,211860
SMI032-K04-B02-M02,0,1,Pf3D7_01_v3,95518,528425,432907
SMI032-K04-B02-M02,0,1,Pf3D7_01_v3,555388,567657,12269
SMI032-K04-B02-M02,0,1,Pf3D7_02_v3,109248,309386,200138
SMI032-K04-B02-M02,0,1,Pf3D7_02_v3,437954,805840,367886
SMI032-K04-B02-M02,0,1,Pf3D7_03_v3,510782,688049,177267
SMI032-K04-B02-M02,0,1,Pf3D7_04_v3,144427,255939,111512
SMI032-K04-B02-M02,0,1,Pf3D7_04_v3,415353,1143965,728612
SMI032-K04-B02-M02,0,1,Pf3D7_05_v3,39872,383150,343278
SMI032-K04-B02-M02,0,1,Pf3D7_05_v3,450949,1204155,753206
SMI032-K04-B02-M02,0,1,Pf3D7_06_v3,635935,1111651,475716
SMI032-K04-B02-M02,0,1,Pf3D7_06_v3,1287479,1294070,6591
SMI032-K04-B02-M02,0,1,Pf3D7_07_v3,77194,204876,127682
SMI032-K04-B02-M02,0,1,Pf3D7_07_v3,472858,1263041,790183
SMI032-K04-B02-M02,0,1,Pf3D7_08_v3,165324,339406,174082
SMI032-K04-B02-M02,0,1,Pf3D7_08_v3,509018,707340,198322
SMI032-K04-B02-M02,0,1,Pf3D7_08_v3,942217,1084240,142023
SMI032-K04-B02-M02,0,1,Pf3D7_08_v3,1143764,1364499,220735
SMI032-K04-B02-M02,0,1,Pf3D7_09_v3,82153,416031,333878
SMI032-K04-B02-M02,0,1,Pf3D7_09_v3,1014530,1472334,457804
SMI032-K04-B02-M02,0,1,Pf3D7_10_v3,70764,188881,118117
SMI032-K04-B02-M02,0,1,Pf3D7_11_v3,427218,1188635,761417
SMI032-K04-B02-M02,0,1,Pf3D7_11_v3,1275605,1294584,18979
SMI032-K04-B02-M02,0,1,Pf3D7_11_v3,1943989,2003008,59019
SMI032-K04-B02-M02,0,1,Pf3D7_12_v3,61435,1670700,1609265
SMI032-K04-B02-M02,0,1,Pf3D7_12_v3,2142883,2155095,12212
SMI032-K04-B02-M02,0,1,Pf3D7_13_v3,77901,305484,227583
SMI032-K04-B02-M02,0,1,Pf3D7_13_v3,1891015,2161975,270960
SMI032-K04-B02-M02,0,1,Pf3D7_14_v3,918720,1028118,109398
SMI032-K04-B02-M02,0,1,Pf3D7_14_v3,1103652,3255607,2151955
SMI032-K04-B02-M02,0,2,Pf3D7_01_v3,536113,567657,31544
SMI032-K04-B02-M02,0,2,Pf3D7_02_v3,109248,468251,359003
SMI032-K04-B02-M02,0,2,Pf3D7_02_v3,805840,862030,56190
SMI032-K04-B02-M02,0,2,Pf3D7_03_v3,71040,510782,439742
SMI032-K04-B02-M02,0,2,Pf3D7_04_v3,144427,255939,111512
SMI032-K04-B02-M02,0,2,Pf3D7_04_v3,415353,996798,581445
SMI032-K04-B02-M02,0,2,Pf3D7_04_v3,999012,1143965,144953
SMI032-K04-B02-M02,0,2,Pf3D7_05_v3,39872,450949,411077
SMI032-K04-B02-M02,0,2,Pf3D7_05_v3,505628,1321074,815446
SMI032-K04-B02-M02,0,2,Pf3D7_06_v3,74373,154779,80406
SMI032-K04-B02-M02,0,2,Pf3D7_06_v3,796597,1294070,497473
SMI032-K04-B02-M02,0,2,Pf3D7_07_v3,77194,472858,395664
SMI032-K04-B02-M02,0,2,Pf3D7_07_v3,619957,787582,167625
SMI032-K04-B02-M02,0,2,Pf3D7_08_v3,1143764,1364499,220735
SMI032-K04-B02-M02,0,2,Pf3D7_09_v3,82153,416031,333878
SMI032-K04-B02-M02,0,2,Pf3D7_10_v3,188881,1254230,1065349
SMI032-K04-B02-M02,0,2,Pf3D7_10_v3,1386703,1570149,183446
SMI032-K04-B02-M02,0,2,Pf3D7_11_v3,110641,1275605,1164964
SMI032-K04-B02-M02,0,2,Pf3D7_12_v3,382400,1054417,672017
SMI032-K04-B02-M02,0,2,Pf3D7_12_v3,1670700,2155095,484395
SMI032-K04-B02-M02,0,2,Pf3D7_13_v3,77901,1682933,1605032
SMI032-K04-B02-M02,0,2,Pf3D7_13_v3,1891015,2161975,270960
SMI032-K04-B02-M02,0,2,Pf3D7_14_v3,40153,910628,870475
SMI032-K04-B02-M02,0,2,Pf3D7_14_v3,1028118,3189467,2161349
SMI032-K04-B02-M02,1,2,Pf3D7_01_v3,528425,536113,7688
SMI032-K04-B02-M02,1,2,Pf3D7_01_v3,555388,567657,12269
SMI032-K04-B02-M02,1,2,Pf3D7_02_v3,109248,309386,200138
SMI032-K04-B02-M02,1,2,Pf3D7_02_v3,437954,468251,30297
SMI032-K04-B02-M02,1,2,Pf3D7_03_v3,688049,1002946,314897
SMI032-K04-B02-M02,1,2,Pf3D7_04_v3,91817,996798,904981
SMI032-K04-B02-M02,1,2,Pf3D7_04_v3,999012,1143965,144953
SMI032-K04-B02-M02,1,2,Pf3D7_05_v3,39872,383150,343278
SMI032-K04-B02-M02,1,2,Pf3D7_05_v3,505628,1204155,698527
SMI032-K04-B02-M02,1,2,Pf3D7_06_v3,154779,635935,481156
SMI032-K04-B02-M02,1,2,Pf3D7_06_v3,796597,1111651,315054
SMI032-K04-B02-M02,1,2,Pf3D7_06_v3,1287479,1294070,6591
SMI032-K04-B02-M02,1,2,Pf3D7_07_v3,77194,204876,127682
SMI032-K04-B02-M02,1,2,Pf3D7_07_v3,619957,787582,167625
SMI032-K04-B02-M02,1,2,Pf3D7_07_v3,1263041,1380526,117485
SMI032-K04-B02-M02,1,2,Pf3D7_08_v3,75691,165324,89633
SMI032-K04-B02-M02,1,2,Pf3D7_08_v3,339406,509018,169612
SMI032-K04-B02-M02,1,2,Pf3D7_08_v3,707340,942217,234877
SMI032-K04-B02-M02,1,2,Pf3D7_08_v3,1084240,1364499,280259
SMI032-K04-B02-M02,1,2,Pf3D7_09_v3,82153,1014530,932377
SMI032-K04-B02-M02,1,2,Pf3D7_10_v3,1254230,1386703,132473
SMI032-K04-B02-M02,1,2,Pf3D7_11_v3,427218,1188635,761417
SMI032-K04-B02-M02,1,2,Pf3D7_11_v3,1294584,1943989,649405
SMI032-K04-B02-M02,1,2,Pf3D7_12_v3,382400,1054417,672017
SMI032-K04-B02-M02,1,2,Pf3D7_12_v3,2142883,2155095,12212
SMI032-K04-B02-M02,1,2,Pf3D7_13_v3,77901,305484,227583
SMI032-K04-B02-M02,1,2,Pf3D7_13_v3,1682933,2788579,1105646
SMI032-K04-B02-M02,1,2,Pf3D7_14_v3,35796,40153,4357
SMI032-K04-B02-M02,1,2,Pf3D7_14_v3,910628,918720,8092
SMI032-K04-B02-M02,1,2,Pf3D7_14_v3,1103652,3189467,2085815
SMI033-K04-B02-M02,0,1,Pf3D7_01_v3,530429,567657,37228
SMI033-K04-B02-M02,0,1,Pf3D7_02_v3,109248,805840,696592
SMI033-K04-B02-M02,0,1,Pf3D7_03_v3,152653,1002946,850293
SMI033-K04-B02-M02,0,1,Pf3D7_04_v3,91817,221401,129584
SMI033-K04-B02-M02,0,1,Pf3D7_04_v3,255939,530075,274136
SMI033-K04-B02-M02,0,1,Pf3D7_05_v3,1038517,1273649,235132
SMI033-K04-B02-M02,0,1,Pf3D7_07_v3,488471,619957,131486
SMI033-K04-B02-M02,0,1,Pf3D7_08_v3,501390,706619,205229
SMI033-K04-B02-M02,0,1,Pf3D7_08_v3,1152268,1364499,212231
SMI033-K04-B02-M02,0,1,Pf3D7_09_v3,82153,1472334,1390181
SMI033-K04-B02-M02,0,1,Pf3D7_10_v3,70764,92671,21907
SMI033-K04-B02-M02,0,1,Pf3D7_10_v3,1394281,1570149,175868
SMI033-K04-B02-M02,0,1,Pf3D7_11_v3,110641,1699474,1588833
SMI033-K04-B02-M02,0,1,Pf3D7_13_v3,390249,1565364,1175115
SMI033-K04-B02-M02,0,1,Pf3D7_14_v3,918720,2699864,1781144
SMI033-K04-B02-M02,0,1,Pf3D7_14_v3,3030631,3255607,224976
SMI033-K04-B02-M02,0,2,Pf3D7_01_v3,95518,283144,187626
SMI033-K04-B02-M02,0,2,Pf3D7_02_v3,805840,862030,56190
SMI033-K04-B02-M02,0,2,Pf3D7_03_v3,71040,152653,81613
SMI033-K04-B02-M02,0,2,Pf3D7_04_v3,221401,255939,34538
SMI033-K04-B02-M02,0,2,Pf3D7_04_v3,999012,1037433,38421
SMI033-K04-B02-M02,0,2,Pf3D7_05_v3,561510,1038517,477007
SMI033-K04-B02-M02,0,2,Pf3D7_06_v3,1111651,1294070,182419
SMI033-K04-B02-M02,0,2,Pf3D7_07_v3,77194,126688,49494
SMI033-K04-B02-M02,0,2,Pf3D7_07_v3,619957,1380526,760569
SMI033-K04-B02-M02,0,2,Pf3D7_08_v3,75691,501390,425699
SMI033-K04-B02-M02,0,2,Pf3D7_08_v3,706619,1152268,445649
SMI033-K04-B02-M02,0,2,Pf3D7_10_v3,92671,1394281,1301610
SMI033-K04-B02-M02,0,2,Pf3D7_11_v3,1699474,1943989,244515
SMI033-K04-B02-M02,0,2,Pf3D7_12_v3,198985,382400,183415
SMI033-K04-B02-M02,0,2,Pf3D7_12_v3,418827,1670700,1251873
SMI033-K04-B02-M02,0,2,Pf3D7_14_v3,528659,918720,390061
SMI033-K04-B02-M02,0,2,Pf3D7_14_v3,2699864,3030631,330767
SMI033-K04-B02-M02,1,2,Pf3D7_01_v3,283144,530429,247285
SMI033-K04-B02-M02,1,2,Pf3D7_04_v3,530075,999012,468937
SMI033-K04-B02-M02,1,2,Pf3D7_04_v3,1037433,1143965,106532
SMI033-K04-B02-M02,1,2,Pf3D7_05_v3,39872,561510,521638
SMI033-K04-B02-M02,1,2,Pf3D7_05_v3,1273649,1321074,47425
SMI033-K04-B02-M02,1,2,Pf3D7_06_v3,74373,1111651,1037278
SMI033-K04-B02-M02,1,2,Pf3D7_07_v3,126688,488471,361783
SMI033-K04-B02-M02,1,2,Pf3D7_11_v3,1943989,2003008,59019
SMI033-K04-B02-M02,1,2,Pf3D7_12_v3,61435,198985,137550
SMI033-K04-B02-M02,1,2,Pf3D7_12_v3,382400,418827,36427
SMI033-K04-B02-M02,1,2,Pf3D7_12_v3,1670700,2155095,484395
SMI033-K04-B02-M02,1,2,Pf3D7_13_v3,77901,390249,312348
SMI033-K04-B02-M02,1,2,Pf3D7_13_v3,1565364,2788579,1223215
SMI033-K04-B02-M02,1,2,Pf3D7_14_v3,35796,528659,492863
SMI034-K04-B02-M02,0,1,Pf3D7_01_v3,130339,567657,437318
SMI034-K04-B02-M02,0,1,Pf3D7_02_v3,109248,468251,359003
SMI034-K04-B02-M02,0,1,Pf3D7_02_v3,614624,805840,191216
SMI034-K04-B02-M02,0,1,Pf3D7_03_v3,622763,1002946,380183
SMI034-K04-B02-M02,0,1,Pf3D7_04_v3,91817,881382,789565
SMI034-K04-B02-M02,0,1,Pf3D7_04_v3,897099,907571,10472
SMI034-K04-B02-M02,0,1,Pf3D7_04_v3,999012,1036984,37972
SMI034-K04-B02-M02,0,1,Pf3D7_05_v3,39872,92675,52803
SMI034-K04-B02-M02,0,1,Pf3D7_05_v3,130006,269459,139453
SMI034-K04-B02-M02,0,1,Pf3D7_05_v3,610440,1038517,428077
SMI034-K04-B02-M02,0,1,Pf3D7_05_v3,1204155,1219781,15626
SMI034-K04-B02-M02,0,1,Pf3D7_06_v3,229021,581035,352014
SMI034-K04-B02-M02,0,1,Pf3D7_06_v3,1111651,1294070,182419
SMI034-K04-B02-M02,0,1,Pf3D7_07_v3,77194,619957,542763
SMI034-K04-B02-M02,0,1,Pf3D7_07_v3,900965,1380526,479561
SMI034-K04-B02-M02,0,1,Pf3D7_08_v3,75691,1113495,1037804
SMI034-K04-B02-M02,0,1,Pf3D7_09_v3,544207,1472334,928127
SMI034-K04-B02-M02,0,1,Pf3D7_10_v3,70764,1254230,1183466
SMI034-K04-B02-M02,0,1,Pf3D7_10_v3,1550250,1570149,19899
SMI034-K04-B02-M02,0,1,Pf3D7_11_v3,110641,408566,297925
SMI034-K04-B02-M02,0,1,Pf3D7_11_v3,582304,778298,195994
SMI034-K04-B02-M02,0,1,Pf3D7_11_v3,1294753,2003008,708255
SMI034-K04-B02-M02,0,1,Pf3D7_12_v3,61435,122749,61314
SMI034-K04-B02-M02,0,1,Pf3D7_12_v3,1243586,1380967,137381
SMI034-K04-B02-M02,0,1,Pf3D7_12_v3,1670700,2155095,484395
SMI034-K04-B02-M02,0,1,Pf3D7_13_v3,77901,585306,507405
SMI034-K04-B02-M02,0,1,Pf3D7_14_v3,512987,1484146,971159
SMI034-K04-B02-M02,0,1,Pf3D7_14_v3,2231863,3030631,798768
SMI034-K04-B02-M02,0,1,Pf3D7_14_v3,3122601,3255607,133006
SMI034-K04-B02-M02,0,1,Pf3D7_02_v3,145709,468251,322542
SMI034-K04-B02-M02,0,1,Pf3D7_02_v3,554110,862030,307920
SMI034-K04-B02-M02,0,1,Pf3D7_03_v3,71040,563024,491984
SMI034-K04-B02-M02,0,1,Pf3D7_03_v3,818649,1002946,184297
SMI034-K04-B02-M02,0,1,Pf3D7_04_v3,91817,544797,452980
SMI034-K04-B02-M02,0,1,Pf3D7_04_v3,748262,766795,18533
SMI034-K04-B02-M02,0,1,Pf3D7_04_v3,880848,1143965,263117
SMI034-K04-B02-M02,0,1,Pf3D7_05_v3,39872,616768,576896
SMI034-K04-B02-M02,0,1,Pf3D7_05_v3,675808,1038517,362709
SMI034-K04-B02-M02,0,1,Pf3D7_05_v3,1185053,1321074,136021
SMI034-K04-B02-M02,0,1,Pf3D7_06_v3,74373,796597,722224
SMI034-K04-B02-M02,0,1,Pf3D7_06_v3,1111651,1294070,182419
SMI034-K04-B02-M02,0,1,Pf3D7_07_v3,77194,77312,118
SMI034-K04-B02-M02,0,1,Pf3D7_07_v3,480458,1380526,900068
SMI034-K04-B02-M02,0,1,Pf3D7_08_v3,75691,1364499,1288808
SMI034-K04-B02-M02,0,1,Pf3D7_09_v3,82153,850295,768142
SMI034-K04-B02-M02,0,1,Pf3D7_09_v3,1469377,1472334,2957
SMI034-K04-B02-M02,0,1,Pf3D7_10_v3,431272,1014307,583035
SMI034-K04-B02-M02,0,1,Pf3D7_10_v3,1254230,1570149,315919
SMI034-K04-B02-M02,0,1,Pf3D7_11_v3,110641,2003008,1892367
SMI034-K04-B02-M02,0,1,Pf3D7_12_v3,61435,382400,320965
SMI034-K04-B02-M02,0,1,Pf3D7_12_v3,426253,2155095,1728842
SMI034-K04-B02-M02,0,1,Pf3D7_13_v3,77901,373474,295573
SMI034-K04-B02-M02,0,1,Pf3D7_13_v3,1891015,2410243,519228
SMI034-K04-B02-M02,0,1,Pf3D7_13_v3,2575636,2788579,212943
SMI034-K04-B02-M02,0,1,Pf3D7_14_v3,35796,2574532,2538736
SMI034-K04-B02-M02,0,1,Pf3D7_14_v3,2867962,2993555,125593
SMI036-K04-B03-M02,0,1,Pf3D7_01_v3,95518,536113,440595
SMI036-K04-B03-M02,0,1,Pf3D7_02_v3,257404,290666,33262
SMI036-K04-B03-M02,0,1,Pf3D7_02_v3,468251,862030,393779
SMI036-K04-B03-M02,0,1,Pf3D7_03_v3,71040,1002946,931906
SMI036-K04-B03-M02,0,1,Pf3D7_04_v3,91817,989342,897525
SMI036-K04-B03-M02,0,1,Pf3D7_04_v3,999012,1143965,144953
SMI036-K04-B03-M02,0,1,Pf3D7_05_v3,39872,1321074,1281202
SMI036-K04-B03-M02,0,1,Pf3D7_06_v3,74373,159992,85619
SMI036-K04-B03-M02,0,1,Pf3D7_06_v3,1111651,1294070,182419
SMI036-K04-B03-M02,0,1,Pf3D7_07_v3,77194,158694,81500
SMI036-K04-B03-M02,0,1,Pf3D7_07_v3,477049,1380526,903477
SMI036-K04-B03-M02,0,1,Pf3D7_08_v3,75691,1364499,1288808
SMI036-K04-B03-M02,0,1,Pf3D7_09_v3,82153,602885,520732
SMI036-K04-B03-M02,0,1,Pf3D7_09_v3,701798,929701,227903
SMI036-K04-B03-M02,0,1,Pf3D7_10_v3,1254230,1570149,315919
SMI036-K04-B03-M02,0,1,Pf3D7_11_v3,110641,1294584,1183943
SMI036-K04-B03-M02,0,1,Pf3D7_12_v3,1670700,2155095,484395
SMI036-K04-B03-M02,0,1,Pf3D7_13_v3,77901,2788579,2710678
SMI036-K04-B03-M02,0,1,Pf3D7_14_v3,35796,3255607,3219811
SMI037-K04-B01-M03,0,1,Pf3D7_01_v3,531735,567657,35922
SMI037-K04-B01-M03,0,1,Pf3D7_02_v3,109248,109905,657
SMI037-K04-B01-M03,0,1,Pf3D7_02_v3,297229,805840,508611
SMI037-K04-B01-M03,0,1,Pf3D7_02_v3,845624,857502,11878
SMI037-K04-B01-M03,0,1,Pf3D7_03_v3,71493,507451,435958
SMI037-K04-B01-M03,0,1,Pf3D7_03_v3,878750,1002946,124196
SMI037-K04-B01-M03,0,1,Pf3D7_04_v3,91817,115195,23378
SMI037-K04-B01-M03,0,1,Pf3D7_04_v3,165307,860538,695231
SMI037-K04-B01-M03,0,1,Pf3D7_04_v3,883288,934917,51629
SMI037-K04-B01-M03,0,1,Pf3D7_04_v3,999012,1054898,55886
SMI037-K04-B01-M03,0,1,Pf3D7_05_v3,132132,673393,541261
SMI037-K04-B01-M03,0,1,Pf3D7_05_v3,921466,984614,63148
SMI037-K04-B01-M03,0,1,Pf3D7_05_v3,1027900,1321074,293174
SMI037-K04-B01-M03,0,1,Pf3D7_06_v3,74373,159084,84711
SMI037-K04-B01-M03,0,1,Pf3D7_06_v3,240510,1294070,1053560
SMI037-K04-B01-M03,0,1,Pf3D7_07_v3,77194,460942,383748
SMI037-K04-B01-M03,0,1,Pf3D7_07_v3,480458,946630,466172
SMI037-K04-B01-M03,0,1,Pf3D7_08_v3,585841,1364499,778658
SMI037-K04-B01-M03,0,1,Pf3D7_09_v3,82153,1472334,1390181
SMI037-K04-B01-M03,0,1,Pf3D7_10_v3,70764,695825,625061
SMI037-K04-B01-M03,0,1,Pf3D7_10_v3,1074462,1387185,312723
SMI037-K04-B01-M03,0,1,Pf3D7_10_v3,1399613,1570149,170536
SMI037-K04-B01-M03,0,1,Pf3D7_11_v3,110641,1229873,1119232
SMI037-K04-B01-M03,0,1,Pf3D7_11_v3,1294584,2003008,708424
SMI037-K04-B01-M03,0,1,Pf3D7_12_v3,61435,2155095,2093660
SMI037-K04-B01-M03,0,1,Pf3D7_13_v3,77901,106161,28260
SMI037-K04-B01-M03,0,1,Pf3D7_13_v3,204962,2788579,2583617
SMI037-K04-B01-M03,0,1,Pf3D7_14_v3,35796,481785,445989
SMI037-K04-B01-M03,0,1,Pf3D7_14_v3,699548,1037043,337495
SMI037-K04-B01-M03,0,1,Pf3D7_14_v3,1093460,1446691,353231
SMI037-K04-B01-M03,0,1,Pf3D7_14_v3,1912280,3124670,1212390
SMI037-K04-B01-M03,0,2,Pf3D7_01_v3,95518,531735,436217
SMI037-K04-B01-M03,0,2,Pf3D7_02_v3,109905,862030,752125
SMI037-K04-B01-M03,0,2,Pf3D7_03_v3,71040,729186,658146
SMI037-K04-B01-M03,0,2,Pf3D7_03_v3,878750,1002946,124196
SMI037-K04-B01-M03,0,2,Pf3D7_04_v3,91817,115195,23378
SMI037-K04-B01-M03,0,2,Pf3D7_04_v3,165307,860538,695231
SMI037-K04-B01-M03,0,2,Pf3D7_04_v3,883288,934917,51629
SMI037-K04-B01-M03,0,2,Pf3D7_04_v3,997348,1143965,146617
SMI037-K04-B01-M03,0,2,Pf3D7_05_v3,39872,132132,92260
SMI037-K04-B01-M03,0,2,Pf3D7_05_v3,369824,657290,287466
SMI037-K04-B01-M03,0,2,Pf3D7_05_v3,673393,910775,237382
SMI037-K04-B01-M03,0,2,Pf3D7_05_v3,921466,1321074,399608
SMI037-K04-B01-M03,0,2,Pf3D7_06_v3,74373,159084,84711
SMI037-K04-B01-M03,0,2,Pf3D7_06_v3,240510,1111651,871141
SMI037-K04-B01-M03,0,2,Pf3D7_06_v3,1235507,1268688,33181
SMI037-K04-B01-M03,0,2,Pf3D7_06_v3,1282691,1294070,11379
SMI037-K04-B01-M03,0,2,Pf3D7_07_v3,77194,202640,125446
SMI037-K04-B01-M03,0,2,Pf3D7_07_v3,460942,1252760,791818
SMI037-K04-B01-M03,0,2,Pf3D7_08_v3,585841,845787,259946
SMI037-K04-B01-M03,0,2,Pf3D7_08_v3,1116244,1364499,248255
SMI037-K04-B01-M03,0,2,Pf3D7_09_v3,82153,544207,462054
SMI037-K04-B01-M03,0,2,Pf3D7_09_v3,764812,1472334,707522
SMI037-K04-B01-M03,0,2,Pf3D7_10_v3,70764,561234,490470
SMI037-K04-B01-M03,0,2,Pf3D7_10_v3,1254230,1387185,132955
SMI037-K04-B01-M03,0,2,Pf3D7_10_v3,1399613,1570149,170536
SMI037-K04-B01-M03,0,2,Pf3D7_11_v3,110641,2003008,1892367
SMI037-K04-B01-M03,0,2,Pf3D7_12_v3,61435,2155095,2093660
SMI037-K04-B01-M03,0,2,Pf3D7_13_v3,77901,106161,28260
SMI037-K04-B01-M03,0,2,Pf3D7_13_v3,204962,584983,380021
SMI037-K04-B01-M03,0,2,Pf3D7_13_v3,1330092,1333878,3786
SMI037-K04-B01-M03,0,2,Pf3D7_13_v3,1891015,2788579,897564
SMI037-K04-B01-M03,0,2,Pf3D7_14_v3,35796,2727779,2691983
SMI037-K04-B01-M03,0,2,Pf3D7_14_v3,3124670,3255607,130937
SMI037-K04-B01-M03,0,3,Pf3D7_02_v3,297229,805840,508611
SMI037-K04-B01-M03,0,3,Pf3D7_02_v3,845624,857502,11878
SMI037-K04-B01-M03,0,3,Pf3D7_03_v3,71493,507451,435958
